policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
258,5,7,False,"[-0.025322802364826202,-0.003613889217376709,0.039707452058792114,-0.010291807353496552,-0.035694777965545654,-0.030301541090011597,0.9911774396896362,0.4834466874599457,1.7003858089447021,1.2919137477874756,-0.9476120471954346,-0.06191051006317139,-0.7756026387214661,0.365546852350235]","[-0.02572541870176792,-0.0029855072498321533,0.040096111595630646,-0.011950045824050903,-0.03568790853023529,-0.02884981781244278]",0.043530113995075226,"[0.4837535619735718,1.697518229484558,1.2917696237564087,-0.9515090584754944,-0.05574258044362068,-0.7769553065299988]",0.01101101003587246,"[-0.29811739921569824,-0.35502034425735474,0.9342207908630371,0.7034639120101929,0.0005178637220524251,-0.02158663608133793,0.7104028463363647]","[0.14960472285747528,-0.16634230315685272,0.9876735210418701,0.15513168275356293,-0.6340696215629578,0.05756918340921402,0.7553645968437195]","[0.13372357189655304,-0.1155056431889534,0.7805881500244141]","[0.09687989950180054,0.15189452469348907,0.6923671960830688,0.6986916065216064]",0.0,0.0,0.0,False,False,0.00969633087515831
259,5,8,False,"[-0.028217162936925888,-0.011724293231964111,0.033944398164749146,0.004291504621505737,-0.03942611813545227,-0.01885703206062317,0.9853143692016602,0.455697238445282,1.7095032930374146,1.2419579029083252,-0.7948746681213379,-0.15117919445037842,-0.7402762770652771,0.3624614179134369]","[-0.02791760303080082,-0.010703095234930515,0.03470779210329056,0.002230399753898382,-0.03894753381609917,-0.020131785422563553]",0.043403852730989456,"[0.45885294675827026,1.708505630493164,1.2485085725784302,-0.8145676851272583,-0.13900119066238403,-0.7449480295181274]",0.010470423847436905,"[-0.2980092167854309,-0.3552300035953522,0.9343425035476685,0.7030178308486938,0.00919638853520155,-0.0245479978621006,0.7106888890266418]","[0.1511417031288147,-0.15682634711265564,0.9761919975280762,0.17431753873825073,-0.5860452055931091,0.06583470851182938,0.7885621190071106]","[0.13372355699539185,-0.115505650639534,0.7805881500244141]","[0.09688032418489456,0.15189409255981445,0.6923672556877136,0.6986916065216064]",0.0,0.0,0.0,False,False,0.031170427799224854
260,5,9,False,"[-0.022924628108739853,0.00022023916244506836,0.03077453374862671,0.009601429104804993,-0.03573969006538391,-0.023521512746810913,0.9866344332695007,0.4420078992843628,1.7201095819473267,1.2216966152191162,-0.7585820555686951,-0.1820317953824997,-0.753887414932251,0.34464943408966064]","[-0.023518016561865807,-0.0010481862118467689,0.03117717057466507,0.008631479926407337,-0.036155253648757935,-0.023089054971933365]",0.04334988817572594,"[0.4439677298069,1.71868896484375,1.2252272367477417,-0.7656185626983643,-0.1765497326850891,-0.7527432441711426]",0.009680291637778282,"[-0.29832497239112854,-0.35434412956237793,0.9330368638038635,0.7024857401847839,0.0058996970765292645,-0.023079097270965576,0.7112988829612732]","[0.15372054278850555,-0.15335632860660553,0.9682748913764954,0.1717114895582199,-0.5712623000144958,0.06784507632255554,0.7997320890426636]","[0.13372358679771423,-0.1155056431889534,0.7805881500244141]","[0.0968799740076065,0.1518942266702652,0.6923671960830688,0.698691725730896]",0.0,0.0,0.0,False,False,0.011080622673034668
261,5,10,False,"[-0.023472663015127182,-0.014225006103515625,0.014207959175109863,0.016900479793548584,-0.03742218017578125,-0.028885871171951294,0.9871695637702942,0.43305256962776184,1.713911771774292,1.2134435176849365,-0.6772316694259644,-0.24722793698310852,-0.7130615711212158,0.34814202785491943]","[-0.02347409911453724,-0.012641379609704018,0.016155334189534187,0.01580577902495861,-0.03726286068558693,-0.028147203847765923]",0.043334320187568665,"[0.4344109296798706,1.7144122123718262,1.2153980731964111,-0.6882946491241455,-0.23824509978294373,-0.7181234955787659]",0.009349467232823372,"[-0.2983561158180237,-0.3541214168071747,0.9295044541358948,0.7020784020423889,0.005404612515121698,-0.02625422365963459,0.7115948796272278]","[0.15292857587337494,-0.14829570055007935,0.9697878956794739,0.18483982980251312,-0.5312711596488953,0.06980665028095245,0.8238398432731628]","[0.13372355699539185,-0.11550566554069519,0.7805881500244141]","[0.09688027203083038,0.15189404785633087,0.6923666596412659,0.6986922025680542]",0.0,0.0,0.0,False,False,0.017651796340942383
262,5,11,False,"[-0.01857072114944458,-0.02737867832183838,0.0006375908851623535,0.033685699105262756,-0.042023658752441406,-0.03672686219215393,0.9739638566970825,0.4129912555217743,1.7026069164276123,1.1530483961105347,-0.5423814654350281,-0.32171061635017395,-0.6582891941070557,0.31011104583740234]","[-0.019136251881718636,-0.02565682865679264,0.002529868623241782,0.03140684589743614,-0.041432954370975494,-0.035634249448776245]",0.0430339016020298,"[0.4154115617275238,1.7044477462768555,1.1607372760772705,-0.5609397888183594,-0.31105947494506836,-0.6659212112426758]",0.008295414969325066,"[-0.29889214038848877,-0.35408902168273926,0.9273676872253418,0.6990147829055786,0.007969633676111698,-0.0344216413795948,0.7142338156700134]","[0.15639764070510864,-0.14539344608783722,0.9631863832473755,0.20210979878902435,-0.4824475646018982,0.07796873152256012,0.8487147688865662]","[0.13372355699539185,-0.11550568789243698,0.7805881500244141]","[0.09688030183315277,0.15189407765865326,0.692365825176239,0.6986930966377258]",0.0,0.0,0.0,False,False,0.029061436653137207
263,5,12,False,"[-0.015736855566501617,-0.012753725051879883,-0.0033658742904663086,0.04259248077869415,-0.03807699680328369,-0.039887189865112305,0.9807720184326172,0.39594709873199463,1.7033984661102295,1.1533915996551514,-0.5218532681465149,-0.3497323989868164,-0.6774028539657593,0.2869899272918701]","[-0.016141876578330994,-0.014277051202952862,-0.0026872344315052032,0.0411437451839447,-0.03850848227739334,-0.03934546560049057]",0.043007511645555496,"[0.39814332127571106,1.7034432888031006,1.1545166969299316,-0.5267518758773804,-0.3447985351085663,-0.6759337782859802]",0.0071777114644646645,"[-0.29907914996147156,-0.3530968427658081,0.9256625771522522,0.6990255117416382,0.004378749523311853,-0.03319959342479706,0.7143121957778931]","[0.160197451710701,-0.14182321727275848,0.9635312557220459,0.20248764753341675,-0.4652821123600006,0.07172900438308716,0.8587002158164978]","[0.13372355699539185,-0.11550567299127579,0.7805881500244141]","[0.09688003361225128,0.15189437568187714,0.692366361618042,0.6986925005912781]",0.0,0.0,0.0,False,False,0.007794737815856934
264,5,13,False,"[-0.015674307942390442,-0.0235823392868042,-0.022161424160003662,0.04910467565059662,-0.044357359409332275,-0.05529695749282837,0.9684345722198486,0.38992586731910706,1.6854937076568604,1.1134021282196045,-0.43590259552001953,-0.40945470333099365,-0.6203628182411194,0.26612743735313416]","[-0.015715060755610466,-0.02244003303349018,-0.019957993179559708,0.04803038015961647,-0.04362081363797188,-0.053263984620571136]",0.04272054135799408,"[0.3909975588321686,1.687712550163269,1.118481993675232,-0.4474949538707733,-0.4012404680252075,-0.6274574995040894]",0.006011533550918102,"[-0.29925966262817383,-0.35252395272254944,0.9210653901100159,0.6970556974411011,-0.0012400075793266296,-0.03745666891336441,0.716036856174469]","[0.1614779829978943,-0.1425788849592209,0.9625387787818909,0.20954398810863495,-0.42802679538726807,0.07957646250724792,0.8755295276641846]","[0.13372357189655304,-0.11550567299127579,0.7805881500244141]","[0.0968802347779274,0.1518939584493637,0.6923662424087524,0.6986926198005676]",0.0,0.0,0.0,False,False,0.01812615990638733
265,5,14,False,"[-0.010734513401985168,-0.029676973819732666,-0.018757283687591553,0.04664088785648346,-0.046337008476257324,-0.05082583427429199,0.9642852544784546,0.37870165705680847,1.6685683727264404,1.0930628776550293,-0.3747870922088623,-0.45378702878952026,-0.6121881008148193,0.21946817636489868]","[-0.011313902214169502,-0.02887324057519436,-0.018756749108433723,0.04686642438173294,-0.046004004776477814,-0.05113815516233444]",0.04245935380458832,"[0.38009965419769287,1.6708457469940186,1.096279501914978,-0.3840349316596985,-0.44709956645965576,-0.6141359806060791]",0.004350439179688692,"[-0.2997623383998871,-0.3529532849788666,0.9218596816062927,0.694618821144104,0.0018033983651548624,-0.03908700495958328,0.7183129191398621]","[0.16394224762916565,-0.14210982620716095,0.9652280807495117,0.21193595230579376,-0.39769789576530457,0.0711299255490303,0.8898651003837585]","[0.13372358679771423,-0.115505650639534,0.7805881500244141]","[0.09687981009483337,0.15189440548419952,0.6923669576644897,0.6986919045448303]",0.0,0.0,0.0,False,False,0.014542937278747559
266,5,15,False,"[-0.010126754641532898,-0.02921116352081299,-0.023084044456481934,0.05435836315155029,-0.041410207748413086,-0.050905466079711914,0.966484546661377,0.37375402450561523,1.6630795001983643,1.0861914157867432,-0.33359476923942566,-0.4689692556858063,-0.604253888130188,0.20714071393013]","[-0.010274878703057766,-0.029160859063267708,-0.022602993994951248,0.053388211876153946,-0.041993383318185806,-0.05093489587306976]",0.04235425591468811,"[0.37449702620506287,1.664157748222351,1.0874391794204712,-0.340004563331604,-0.46617987751960754,-0.6055154204368591]",0.0030642859637737274,"[-0.2997451424598694,-0.35275718569755554,0.9211999773979187,0.6956833004951477,0.0029189044144004583,-0.040011242032051086,0.7172275185585022]","[0.1648138165473938,-0.1405317783355713,0.9674091935157776,0.21654649078845978,-0.38011568784713745,0.062204133719205856,0.897078812122345]","[0.13372357189655304,-0.11550562083721161,0.7805881500244141]","[0.09687985479831696,0.15189453959465027,0.6923678517341614,0.6986910104751587]",0.0,0.0,0.0,False,False,0.01010364294052124
267,5,16,False,"[-0.010449416935443878,-0.026110529899597168,-0.03047811985015869,0.056493714451789856,-0.054083555936813354,-0.039837539196014404,0.9581935405731201,0.35148221254348755,1.6405644416809082,1.010803461074829,-0.19276639819145203,-0.5624140501022339,-0.5364351272583008,0.1802120804786682]","[-0.010405447334051132,-0.026444291695952415,-0.029622690752148628,0.056058283895254135,-0.05255330726504326,-0.04125320166349411]",0.04210299253463745,"[0.3540688455104828,1.643491268157959,1.0200978517532349,-0.2116139531135559,-0.5501538515090942,-0.5452554225921631]",0.0017029131995514035,"[-0.30003225803375244,-0.3522006869316101,0.9188496470451355,0.6919248104095459,0.003828863613307476,-0.03415120020508766,0.7211511731147766]","[0.1707879602909088,-0.14293909072875977,0.9627223014831543,0.21859407424926758,-0.32830724120140076,0.06918922066688538,0.91632080078125]","[0.13372357189655304,-0.1155056431889534,0.7805881500244141]","[0.0968799740076065,0.15189461410045624,0.6923673748970032,0.6986914873123169]",0.0,0.0,0.0,False,False,0.029330730438232422
268,5,17,False,"[-0.0067621394991874695,-0.030107438564300537,-0.029021382331848145,0.05311259627342224,-0.055134356021881104,-0.04159653186798096,0.9546997547149658,0.3475474715232849,1.6386640071868896,1.0205234289169312,-0.21091769635677338,-0.5487710237503052,-0.5781675577163696,0.1537763774394989]","[-0.007184355054050684,-0.02969626896083355,-0.029027428478002548,0.053509682416915894,-0.05481645092368126,-0.04155274108052254]",0.0418844074010849,"[0.3482952415943146,1.6391205787658691,1.020546555519104,-0.21097776293754578,-0.5489518642425537,-0.5739650726318359]",0.0003457429411355406,"[-0.3004140257835388,-0.3524012565612793,0.9190593957901001,0.6899416446685791,0.00422036973759532,-0.03476244583725929,0.7230173349380493]","[0.17269277572631836,-0.1424684226512909,0.9642471671104431,0.21774622797966003,-0.33016446232795715,0.05474138259887695,0.9168322086334229]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.09687978774309158,0.15189453959465027,0.6923664808273315,0.6986923217773438]",0.0,0.0,0.0,False,False,0.006574153900146484
269,5,18,False,"[-0.008687160909175873,-0.028969883918762207,-0.03301703929901123,0.06714040040969849,-0.053330421447753906,-0.03816807270050049,0.9544040560722351,0.34172236919403076,1.6296511888504028,0.9978052377700806,-0.15659402310848236,-0.587752103805542,-0.5360578894615173,0.14122885465621948]","[-0.00851360708475113,-0.029065458104014397,-0.032520923763513565,0.06540486216545105,-0.053514860570430756,-0.03859952092170715]",0.04174865782260895,"[0.34251388907432556,1.6308015584945679,1.000569224357605,-0.16354921460151672,-0.5828194618225098,-0.5408996343612671]",1.7824638121055614e-07,"[-0.3002452850341797,-0.35221800208091736,0.9189650416374207,0.6908589601516724,0.007881766185164452,-0.0365050844848156,0.7220242619514465]","[0.1741309016942978,-0.14324158430099487,0.9643396735191345,0.2179896980524063,-0.3080843389034271,0.059346359223127365,0.9241441488265991]","[0.13372355699539185,-0.11550568044185638,0.7805881500244141]","[0.09688008576631546,0.1518942415714264,0.692365825176239,0.698693037033081]",0.0,0.0,0.0,False,False,0.010863691568374634
270,5,19,False,"[-0.009942784905433655,-0.03430008888244629,-0.033447861671447754,0.06485474109649658,-0.0535789430141449,-0.04566201567649841,0.9499915838241577,0.3488388657569885,1.612526774406433,0.9869625568389893,-0.13263490796089172,-0.5703247785568237,-0.5120398998260498,0.16590026021003723]","[-0.009774234145879745,-0.03368197754025459,-0.033330902457237244,0.06492995470762253,-0.05356878787279129,-0.044761285185813904]",0.041565366089344025,"[0.3481636345386505,1.6146326065063477,0.9886384606361389,-0.13658316433429718,-0.5719337463378906,-0.5157236456871033]",0.0,"[-0.3001253008842468,-0.35241174697875977,0.9190011620521545,0.6913043260574341,0.006868873722851276,-0.039946671575307846,0.7214258313179016]","[0.1732308715581894,-0.14547178149223328,0.9674649834632874,0.22754977643489838,-0.3000966012477875,0.05691279098391533,0.9246209263801575]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.09688019007444382,0.15189406275749207,0.6923664212226868,0.6986924409866333]",0.0,0.0,0.0,False,False,0.006207197904586792
271,5,20,False,"[-0.006164900958538055,-0.035395145416259766,-0.03765314817428589,0.04952037334442139,-0.06363305449485779,-0.043796420097351074,0.9504056572914124,0.3425859808921814,1.6028172969818115,0.958726167678833,-0.08434095233678818,-0.6052196025848389,-0.5025148391723633,0.1619454026222229]","[-0.0065685720182955265,-0.03500603511929512,-0.03657329082489014,0.05129582807421684,-0.06236828863620758,-0.04392053559422493]",0.04146138206124306,"[0.3432181179523468,1.6042981147766113,0.9622282385826111,-0.09106428176164627,-0.6009880304336548,-0.5042024850845337]",0.0,"[-0.3006913363933563,-0.352220356464386,0.9166802167892456,0.6869907975196838,0.0018815497169271111,-0.03411967679858208,0.7258621454238892]","[0.17503389716148376,-0.147754967212677,0.9661633372306824,0.22391921281814575,-0.2836224436759949,0.05335612967610359,0.9308982491493225]","[0.13372357189655304,-0.1155056357383728,0.7805881500244141]","[0.09687972813844681,0.15189455449581146,0.6923673748970032,0.6986914873123169]",0.0,0.0,0.0,False,False,0.010419167578220367
272,5,21,False,"[-0.012870386242866516,-0.021735548973083496,-0.021300137042999268,0.0669536143541336,-0.04520899057388306,-0.03586414456367493,0.9368277192115784,0.3492642641067505,1.6032404899597168,0.9803003072738647,-0.10431133210659027,-0.5853244662284851,-0.5089708566665649,0.12496411800384521]","[-0.012165763415396214,-0.023399846628308296,-0.022857947275042534,0.06505414098501205,-0.04736442491412163,-0.036889683455228806]",0.04112936928868294,"[0.34859699010849,1.6033228635787964,0.9782232046127319,-0.10256432741880417,-0.5873237252235413,-0.5083611607551575]",0.0,"[-0.2997135519981384,-0.3524949848651886,0.9217922687530518,0.6943678855895996,0.009686032310128212,-0.0371239148080349,0.7185966372489929]","[0.17305554449558258,-0.1464981734752655,0.9703112840652466,0.22690272331237793,-0.286167174577713,0.04751568287611008,0.92971271276474]","[0.13372357189655304,-0.1155056580901146,0.7805881500244141]","[0.09688005596399307,0.151894211769104,0.6923668384552002,0.6986920833587646]",0.0,0.0,0.0,False,False,0.004228174686431885
273,5,22,False,"[-0.009949423372745514,-0.024323105812072754,-0.021973848342895508,0.05204203724861145,-0.05307281017303467,-0.04094153642654419,0.9318292737007141,0.3472626805305481,1.6050151586532593,0.978130578994751,-0.1078195571899414,-0.593398928642273,-0.5071650743484497,0.10246974229812622]","[-0.010198993608355522,-0.024143695831298828,-0.02226247265934944,0.053647950291633606,-0.05235503241419792,-0.04042495787143707]",0.040782131254673004,"[0.3474010229110718,1.604962944984436,0.9779974818229675,-0.10718921571969986,-0.5926191806793213,-0.507317304611206]",0.0,"[-0.30004972219467163,-0.3525122404098511,0.9209522604942322,0.6919139623641968,0.005026447121053934,-0.03481313958764076,0.7211226224899292]","[0.17337103188037872,-0.14658904075622559,0.9694786071777344,0.22470180690288544,-0.2864271402359009,0.05113039165735245,0.9299753308296204]","[0.13372355699539185,-0.11550568044185638,0.7805881500244141]","[0.09688054770231247,0.15189364552497864,0.6923661231994629,0.698692798614502]",0.0,0.0,0.0,False,False,0.004466633778065443
274,5,23,False,"[-0.014325380325317383,-0.001094520092010498,-0.00820457935333252,0.061297252774238586,-0.03271746635437012,-0.015171706676483154,0.9510636329650879,0.3506874442100525,1.612112283706665,0.9825658798217773,-0.08748471736907959,-0.6034649014472961,-0.49508726596832275,0.09193295240402222]","[-0.013883582316339016,-0.003880856791511178,-0.009718319401144981,0.0603775754570961,-0.035188354551792145,-0.01839008554816246]",0.04102697968482971,"[0.3503580093383789,1.6112560033798218,0.9821544885635376,-0.08994583040475845,-0.6020874977111816,-0.4966488480567932]",0.0,"[-0.2991889417171478,-0.3521389663219452,0.9243146777153015,0.6993098855018616,0.012375196442008018,-0.02631315216422081,0.7142268419265747]","[0.17148715257644653,-0.14492526650428772,0.9700605273246765,0.22295868396759033,-0.2789803445339203,0.05031155049800873,0.9326993823051453]","[0.13372355699539185,-0.11550566554069519,0.7805881500244141]","[0.09688030183315277,0.1518942266702652,0.6923662424087524,0.6986925601959229]",0.0,0.0,0.0,False,False,0.005040748044848442
275,5,24,False,"[-0.012817822396755219,-0.01915663480758667,-0.016445040702819824,0.05176350474357605,-0.05360749363899231,-0.03130573034286499,0.9411699771881104,0.3486618101596832,1.606522560119629,0.9840708374977112,-0.09899107366800308,-0.5813367366790771,-0.4934021234512329,0.08070564270019531]","[-0.012904709205031395,-0.017292456701397896,-0.01578586921095848,0.05281790345907211,-0.051282014697790146,-0.02965899184346199]",0.04093041270971298,"[0.3487805724143982,1.607090711593628,0.9838107228279114,-0.09784261882305145,-0.5839643478393555,-0.4938144385814667]",0.0,"[-0.2997550666332245,-0.3525211215019226,0.9225525856018066,0.6932438015937805,0.008302179165184498,-0.030487999320030212,0.7200100421905518]","[0.17252518236637115,-0.1449802815914154,0.9711127877235413,0.23103918135166168,-0.28358587622642517,0.05141465738415718,0.9292773008346558]","[0.13372355699539185,-0.11550567299127579,0.7805881500244141]","[0.09688030183315277,0.1518942266702652,0.6923664212226868,0.6986924409866333]",0.0,0.0,0.0,False,False,0.005641895346343517
276,5,25,False,"[-0.01057811826467514,-0.005190610885620117,-0.0025573372840881348,0.05129590630531311,-0.03901556134223938,-0.012259960174560547,0.9536353945732117,0.3533812165260315,1.596366286277771,0.9904099702835083,-0.09216226637363434,-0.5881246328353882,-0.49622201919555664,0.06156790256500244]","[-0.010877971537411213,-0.006677424069494009,-0.003985673654824495,0.05154629424214363,-0.04056975245475769,-0.014478418044745922]",0.04117148369550705,"[0.35292547941207886,1.5975966453552246,0.9896671175956726,-0.09286244213581085,-0.5876125693321228,-0.49591612815856934]",0.0,"[-0.29964372515678406,-0.3526099920272827,0.9256373643875122,0.6962843537330627,0.01363704539835453,-0.024850167334079742,0.7172060012817383]","[0.17113126814365387,-0.14541098475456238,0.9762123227119446,0.22987739741802216,-0.2775898873806,0.04202937334775925,0.931844174861908]","[0.13372357189655304,-0.115505650639534,0.7805881500244141]","[0.09687991440296173,0.1518944501876831,0.6923668384552002,0.6986919641494751]",0.0,0.0,0.0,False,False,0.006675333250313997
277,5,26,False,"[-0.01877252757549286,0.022212862968444824,0.009708106517791748,0.05429616570472717,-0.020299047231674194,-0.001801908016204834,0.9532647132873535,0.3493925929069519,1.6128112077713013,0.9931333065032959,-0.08503793925046921,-0.5876584053039551,-0.483957439661026,0.06684356927871704]","[-0.017888208851218224,0.018794097006320953,0.008092383854091167,0.053954094648361206,-0.022842740640044212,-0.0034151545260101557]",0.04130324348807335,"[0.34973275661468506,1.61128568649292,0.9926103353500366,-0.08604778349399567,-0.5876204967498779,-0.4854816496372223]",0.0,"[-0.29843324422836304,-0.351778507232666,0.9280171394348145,0.7051056027412415,0.01377460639923811,-0.016807135194540024,0.7087691426277161]","[0.17129647731781006,-0.1427888423204422,0.973315954208374,0.23232752084732056,-0.2773668169975281,0.04889444634318352,0.9309676885604858]","[0.13372355699539185,-0.1155056580901146,0.7805881500244141]","[0.09687995165586472,0.15189442038536072,0.6923667788505554,0.6986920833587646]",0.0,0.0,0.0,False,False,0.00639044726267457
278,5,27,False,"[-0.017133362591266632,0.04139488935470581,0.016768276691436768,0.04681238532066345,-0.02026611566543579,0.0051171183586120605,0.9595671892166138,0.34713396430015564,1.610349416732788,1.0019956827163696,-0.10320791602134705,-0.5792977809906006,-0.49284011125564575,0.07160311937332153]","[-0.01722991280257702,0.03874998167157173,0.01567920111119747,0.04770335927605629,-0.020590491592884064,0.004030108451843262]",0.04149380326271057,"[0.3474087417125702,1.6103252172470093,1.0009713172912598,-0.10098124295473099,-0.5803534388542175,-0.4918992817401886]",0.0,"[-0.2984183132648468,-0.3509232699871063,0.9284422397613525,0.7057385444641113,0.00996612012386322,-0.007443334441632032,0.7083631157875061]","[0.17204348742961884,-0.1420653760433197,0.9750261902809143,0.23472334444522858,-0.28130993247032166,0.04796534404158592,0.9292303323745728]","[0.13372358679771423,-0.1155056357383728,0.7805881500244141]","[0.09687983244657516,0.1518942266702652,0.6923673748970032,0.6986915469169617]",0.0,0.0,0.0,False,False,0.006133431568741798
279,5,28,False,"[-0.03628389537334442,0.09375512599945068,0.05148637294769287,0.061063408851623535,0.024432450532913208,0.027921468019485474,0.956244945526123,0.3631945252418518,1.6253230571746826,1.0435346364974976,-0.1599075049161911,-0.5364084243774414,-0.5201214551925659,0.05127120018005371]","[-0.03414361923933029,0.08713928610086441,0.04757051542401314,0.05948767438530922,0.018782462924718857,0.02488028258085251]",0.04158804565668106,"[0.36145052313804626,1.6236811876296997,1.0383925437927246,-0.1523323804140091,-0.542002260684967,-0.516517162322998]",5.694925420129948e-08,"[-0.29554909467697144,-0.3493920564651489,0.9366660714149475,0.7252863049507141,0.016012607142329216,0.00146668020170182,0.688259482383728]","[0.1670190989971161,-0.13935162127017975,0.9782190322875977,0.23625309765338898,-0.3012682795524597,0.04254581406712532,0.9228280782699585]","[0.13372358679771423,-0.1155056282877922,0.7805881500244141]","[0.09687989950180054,0.15189427137374878,0.6923677325248718,0.6986911296844482]",0.0,0.0,0.0,False,False,0.011724323034286499
280,5,29,False,"[-0.045586831867694855,0.1527690291404724,0.08328196406364441,0.0585077702999115,0.06673574447631836,0.04278409481048584,0.9666935205459595,0.35693877935409546,1.6183218955993652,1.0281662940979004,-0.11700164526700974,-0.5778261423110962,-0.479433536529541,0.07431155443191528]","[-0.04434891790151596,0.14503292739391327,0.07908562570810318,0.058665741235017776,0.060700420290231705,0.04050622880458832]",0.041825082153081894,"[0.35742655396461487,1.6189953088760376,1.0294263362884521,-0.12151264399290085,-0.5732628703117371,-0.4841681718826294]",0.0,"[-0.29318472743034363,-0.3466261923313141,0.9426836371421814,0.7430495023727417,0.012454473413527012,0.01610320620238781,0.6689266562461853]","[0.16767427325248718,-0.1394180953502655,0.9794275760650635,0.23389478027820587,-0.2825491726398468,0.0499468669295311,0.9289587736129761]","[0.13372357189655304,-0.11550567299127579,0.7805881500244141]","[0.09688036143779755,0.15189404785633087,0.6923664212226868,0.6986924409866333]",0.0,0.0,0.0,False,False,0.013021066784858704
281,5,30,False,"[-0.05640179663896561,0.1960347294807434,0.1124160885810852,0.08146169781684875,0.09845501184463501,0.05849233269691467,0.9752320051193237,0.3515506386756897,1.6267280578613281,1.0472867488861084,-0.11707890778779984,-0.5735667943954468,-0.48055464029312134,0.07691836357116699]","[-0.055071521550416946,0.18995213508605957,0.10873443633317947,0.07866665720939636,0.09370923042297363,0.05620301514863968]",0.0421544685959816,"[0.35216379165649414,1.625907301902771,1.0452172756195068,-0.11757995933294296,-0.5735018849372864,-0.4810120463371277]",0.0,"[-0.29098939895629883,-0.3442779779434204,0.9510387778282166,0.757332444190979,0.020367786288261414,0.01922369748353958,0.6524286270141602]","[0.16814158856868744,-0.1355646848678589,0.9823225736618042,0.23826342821121216,-0.2785050868988037,0.047113124281167984,0.9292178750038147]","[0.13372355699539185,-0.11550568789243698,0.7805881500244141]","[0.09688061475753784,0.15189385414123535,0.692365825176239,0.6986930966377258]",0.0,0.0,0.0,False,False,0.010088533163070679
282,5,31,False,"[-0.08267342299222946,0.3061150014400482,0.17472577095031738,0.09973368048667908,0.18330222368240356,0.09716305136680603,0.9748746156692505,0.3661342263221741,1.6399898529052734,1.0556167364120483,-0.09120945632457733,-0.5764321684837341,-0.4888618290424347,0.08632272481918335]","[-0.07963036000728607,0.2923581898212433,0.16730087995529175,0.09720917046070099,0.17202281951904297,0.09194733202457428]",0.04241006076335907,"[0.3647039532661438,1.6384773254394531,1.054460048675537,-0.0945131927728653,-0.5760741829872131,-0.4878625273704529]",0.0,"[-0.28556570410728455,-0.3372800052165985,0.9639104008674622,0.7897243499755859,0.02602946013212204,0.03753366321325302,0.6117589473724365]","[0.1626719981431961,-0.13339558243751526,0.9827645421028137,0.23285558819770813,-0.2735613286495209,0.0345798134803772,0.9326021075248718]","[0.13372355699539185,-0.11550568789243698,0.7805881500244141]","[0.09688039869070053,0.15189382433891296,0.692365825176239,0.698693037033081]",0.0,0.0,0.0,False,False,0.023140549659729004
283,5,32,False,"[-0.11084248870611191,0.4457791745662689,0.2550728917121887,0.10610498487949371,0.27465465664863586,0.14447391033172607,0.9739692807197571,0.3548751771450043,1.6322999000549316,1.0662657022476196,-0.11802397668361664,-0.5728440284729004,-0.4964211583137512,0.08384519815444946]","[-0.10740840435028076,0.4277159869670868,0.24517053365707397,0.10517080128192902,0.2617155909538269,0.13778257369995117]",0.04252879321575165,"[0.3558167517185211,1.6330045461654663,1.064834475517273,-0.11501315236091614,-0.57322758436203,-0.4953261911869049]",0.0,"[-0.2785520553588867,-0.3252728581428528,0.9782009720802307,0.8242287039756775,0.027421707287430763,0.06399118900299072,0.5619609951972961]","[0.16566252708435059,-0.13245002925395966,0.986236572265625,0.2365458458662033,-0.276229590177536,0.033972643315792084,0.9309076070785522]","[0.13372357189655304,-0.11550568044185638,0.7805881500244141]","[0.0968802347779274,0.1518939584493637,0.6923659443855286,0.6986929774284363]",0.0,0.0,0.0,False,False,0.03066357970237732
284,5,33,False,"[-0.0968678668141365,0.37989774346351624,0.22563707828521729,0.0848873108625412,0.2066943645477295,0.12871134281158447,0.9786850214004517,0.35427480936050415,1.6170251369476318,1.0534356832504272,-0.13821278512477875,-0.542138397693634,-0.5046409368515015,0.10082429647445679]","[-0.09799033403396606,0.385600745677948,0.22768297791481018,0.08738407492637634,0.21364448964595795,0.1298670619726181]",0.04261108487844467,"[0.3544343113899231,1.6189616918563843,1.0545670986175537,-0.13535305857658386,-0.5460970997810364,-0.5034518837928772]",0.0,"[-0.28149884939193726,-0.32928305864334106,0.9747996926307678,0.8076902031898499,0.026128266006708145,0.06158742308616638,0.5857992172241211]","[0.16812805831432343,-0.1358194202184677,0.9858919978141785,0.24477623403072357,-0.2881667912006378,0.03511231765151024,0.9251008033752441]","[0.13372355699539185,-0.1155056580901146,0.7805881500244141]","[0.09688004106283188,0.15189428627490997,0.6923666596412659,0.6986922025680542]",0.0,0.0,0.0,False,False,0.01099194586277008
