policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
251,5,0,True,"[-0.09511715918779373,0.9796788692474365,0.8320231437683105,-0.7467561960220337,-0.04794296622276306,0.8549404144287109,1.0390570163726807,0.024876736104488373,-0.03801465034484863,-0.021829307079315186,-0.022746151313185692,0.03742402791976929,-0.031999796628952026,1.0022841691970825]","[-0.08231218159198761,0.7383342385292053,0.5833215713500977,-0.49995505809783936,-0.029324045404791832,0.4631548523902893]",0.03259693458676338,"[0.02246272936463356,-0.04008229076862335,-0.013584282249212265,-0.02480076067149639,0.03244280070066452,-0.03233730420470238]",0.041965823620557785,"[-0.28788357973098755,-0.2983469069004059,1.001793622970581,0.7178106904029846,-0.05105794221162796,0.3829159736633301,0.5792376399040222]","[0.2992463707923889,-0.353665292263031,0.9175567626953125,0.7104367613792419,-0.010871457867324352,-0.011959990486502647,0.7035752534866333]","[-0.30055952072143555,-0.13075155019760132,0.7805473804473877]","[0.03479296341538429,0.14891952276229858,0.6945663094520569,0.702986478805542]",0.0,0.0,0.0,False,False,0.4117865264415741
252,5,1,False,"[-0.08887895196676254,1.0712966918945312,0.9072891473770142,-0.7974209189414978,-0.041017889976501465,0.9152082204818726,1.0362955331802368,0.020530469715595245,-0.037870943546295166,-0.02008521556854248,-0.020609408617019653,0.03386417031288147,-0.028420239686965942,1.0146692991256714]","[-0.08809004724025726,0.9322158098220825,0.7770541906356812,-0.6904018521308899,-0.039538558572530746,0.6610531806945801]",0.037328965961933136,"[0.020754791796207428,-0.03832690417766571,-0.01877218671143055,-0.02100462093949318,0.03369200974702835,-0.028918946161866188]",0.04280314967036247,"[-0.28507980704307556,-0.2731480300426483,1.0225937366485596,0.7124547362327576,-0.04213978722691536,0.49549344182014465,0.49509456753730774]","[0.2994384169578552,-0.3532548248767853,0.9160237908363342,0.7114774584770203,-0.010814976878464222,-0.009660646319389343,0.702559232711792]","[-0.300559401512146,-0.13075070083141327,0.780547559261322]","[0.03478866443037987,0.1489197164773941,0.6945884227752686,0.7029649019241333]",1.7881393432617188e-07,0.0,0.0,False,False,0.27415716648101807
253,5,2,False,"[-0.08650761842727661,1.1411525011062622,0.9613826274871826,-0.8493989109992981,-0.03329014778137207,0.9617413282394409,1.0283634662628174,0.02321416139602661,-0.03297501802444458,-0.01634502410888672,-0.022484172135591507,0.03313279151916504,-0.02351430058479309,1.0048030614852905]","[-0.08672013133764267,1.1066292524337769,0.9394984841346741,-0.8286998867988586,-0.034076690673828125,0.8520114421844482]",0.0401955172419548,"[0.022925421595573425,-0.033625852316617966,-0.016588320955634117,-0.022282155230641365,0.03319930285215378,-0.02420349232852459]",0.043288812041282654,"[-0.28276386857032776,-0.24543242156505585,1.0348929166793823,0.7112338542938232,-0.02509937807917595,0.5754030346870422,0.40302324295043945]","[0.2992117702960968,-0.3531498312950134,0.9162832498550415,0.7105459570884705,-0.010505318641662598,-0.006712913978844881,0.7035402655601501]","[-0.3005593419075012,-0.13075116276741028,0.7805474400520325]","[0.03478343039751053,0.14891491830348969,0.6945762634277344,0.7029781341552734]",5.960464477539063e-08,0.0,0.0,False,False,0.12970906496047974
254,5,3,False,"[-0.07697848975658417,1.1917859315872192,1.0132769346237183,-0.8839121460914612,-0.027461320161819458,0.9951235055923462,1.0399411916732788,0.01979246735572815,-0.030220091342926025,-0.008263945579528809,-0.01411877665668726,0.026594877243041992,-0.022832125425338745,1.008575677871704]","[-0.07815190404653549,1.181708574295044,1.0048699378967285,-0.8765472769737244,-0.028316166251897812,0.9768856763839722]",0.041886430233716965,"[0.020174162462353706,-0.030672434717416763,-0.009110831655561924,-0.015102558769285679,0.02743607945740223,-0.023006705567240715]",0.04358283057808876,"[-0.28330758213996887,-0.23192892968654633,1.037761926651001,0.7107073664665222,-0.0029286991339176893,0.6097440123558044,0.3508540689945221]","[0.29931753873825073,-0.3534468114376068,0.9192973971366882,0.7095392346382141,-0.005824709311127663,-0.010333354584872723,0.7045659422874451]","[-0.3005596101284027,-0.13075163960456848,0.7805474400520325]","[0.03479282185435295,0.14891551434993744,0.6945628523826599,0.7029908299446106]",5.960464477539063e-08,0.0,0.0,False,False,0.02853912115097046
255,5,4,False,"[-0.06195010244846344,1.2296345233917236,1.0487418174743652,-0.910579264163971,-0.021380603313446045,1.0295954942703247,1.0077654123306274,0.018196478486061096,-0.021912992000579834,-0.0141831636428833,-0.011057042516767979,0.02094683051109314,-0.02290552854537964,1.010343313217163]","[-0.06381227821111679,1.2239954471588135,1.0436768531799316,-0.9060544371604919,-0.02229321002960205,1.022875428199768]",0.04277995228767395,"[0.018442269414663315,-0.02289639413356781,-0.013730504550039768,-0.011629657819867134,0.02177032083272934,-0.022918662056326866]",0.04375226050615311,"[-0.2857760488986969,-0.22407789528369904,1.0393677949905396,0.709680438041687,-0.0024413142818957567,0.6221885085105896,0.3304983377456665]","[0.29930782318115234,-0.35275745391845703,0.9174609780311584,0.7081183791160583,-0.009003431536257267,-0.007237129844725132,0.7059991359710693]","[-0.30055955052375793,-0.13075153529644012,0.7805473804473877]","[0.03478974848985672,0.1489124894142151,0.6945653557777405,0.7029891610145569]",0.0,0.0,0.0,False,False,0.010509371757507324
256,5,5,False,"[-0.049013905227184296,1.28981614112854,1.090303897857666,-0.9486109018325806,-0.015567392110824585,1.0733914375305176,0.9951784610748291,0.0195024237036705,-0.021522045135498047,-0.0069062113761901855,-0.008087401278316975,0.021329790353775024,-0.02266746759414673,1.0073901414871216]","[-0.05071276053786278,1.2822600603103638,1.0847724676132202,-0.942988395690918,-0.016449863091111183,1.0669469833374023]",0.04320893436670303,"[0.019378485158085823,-0.021738655865192413,-0.0075612738728523254,-0.008481158874928951,0.021383089944720268,-0.022699568420648575]",0.0438554584980011,"[-0.28806009888648987,-0.21385930478572845,1.0375468730926514,0.7086611390113831,-0.009725389070808887,0.6369833946228027,0.3032437860965729]","[0.2992115616798401,-0.35306107997894287,0.9197799563407898,0.7076833844184875,-0.00597733398899436,-0.009990371763706207,0.7064337730407715]","[-0.3005593419075012,-0.13075104355812073,0.7805474400520325]","[0.03478802368044853,0.14892061054706573,0.6945809721946716,0.7029721140861511]",5.960464477539063e-08,0.0,0.0,False,False,0.013700246810913086
257,5,6,False,"[-0.03261840343475342,1.302307367324829,1.1032018661499023,-0.9561474919319153,-0.010915935039520264,1.0909663438796997,1.0021556615829468,0.017620481550693512,-0.019892215728759766,-0.0024009346961975098,-0.0008042892441153526,0.01431247591972351,-0.02355244755744934,1.000051736831665]","[-0.03465454280376434,1.2997868061065674,1.1012117862701416,-0.9543665051460266,-0.0116563830524683,1.0879002809524536]",0.043538909405469894,"[0.01784188114106655,-0.020127059891819954,-0.002964724786579609,-0.0017572313081473112,0.015209505334496498,-0.02344391867518425]",0.04391505569219589,"[-0.2915996313095093,-0.21034830808639526,1.0380537509918213,0.7078160643577576,-0.01185618992894888,0.6405937671661377,0.29748162627220154]","[0.29918545484542847,-0.35325729846954346,0.9218726754188538,0.7060641050338745,-0.002739986637607217,-0.013654720969498158,0.7080108523368835]","[-0.3005593419075012,-0.13075077533721924,0.780547559261322]","[0.03478692099452019,0.1489146649837494,0.6945869326591492,0.7029674649238586]",1.7881393432617188e-07,0.0,0.0,False,False,0.004790306091308594
258,5,7,False,"[-0.010726533830165863,1.3515686988830566,1.1517760753631592,-1.0154132843017578,-0.014152228832244873,1.138748288154602,0.938045859336853,0.022280290722846985,-0.02309894561767578,0.007208645343780518,-0.010334661230444908,0.01916295289993286,-0.021907269954681396,1.0006510019302368]","[-0.013404943980276585,1.3455572128295898,1.1456860303878784,-1.0074998140335083,-0.013883658684790134,1.1322600841522217]",0.04239046946167946,"[0.021750597283244133,-0.02275891602039337,0.0060381037183105946,-0.009210368618369102,0.018654074519872665,-0.022103428840637207]",0.04395059496164322,"[-0.2966682016849518,-0.20336943864822388,1.0386923551559448,0.7034921646118164,-0.022069135680794716,0.6556797027587891,0.2733052968978882]","[0.29892265796661377,-0.35396960377693176,0.9244170188903809,0.7059053182601929,-0.0007371858810074627,-0.01460933405905962,0.70815509557724]","[-0.3005595803260803,-0.13075143098831177,0.7805473804473877]","[0.03479045256972313,0.14891758561134338,0.6945680975914001,0.7029852867126465]",0.0,0.0,0.0,False,False,0.012175917625427246
259,5,8,False,"[-0.0035478025674819946,1.3599534034729004,1.1590505838394165,-1.012403130531311,-0.009862840175628662,1.144752025604248,0.9427780508995056,0.02057810127735138,-0.026056647300720215,0.010466039180755615,-0.0037109460681676865,0.00813215970993042,-0.018106132745742798,1.0038585662841797]","[-0.0046589914709329605,1.3581767082214355,1.157597541809082,-1.01169753074646,-0.010392900556325912,1.1431584358215332]",0.04179883375763893,"[0.020737482234835625,-0.025678860023617744,0.009979191236197948,-0.0043882941827178,0.00946502573788166,-0.018616190180182457]",0.04397134482860565,"[-0.29871195554733276,-0.20053726434707642,1.0390692949295044,0.7035946249961853,-0.022874031215906143,0.6566149592399597,0.2707177400588989]","[0.29876336455345154,-0.3544185161590576,0.9264435768127441,0.7029909491539001,0.004679250996559858,-0.01750359497964382,0.7109679579734802]","[-0.30055928230285645,-0.13075093924999237,0.7805474400520325]","[0.03478119522333145,0.14891386032104492,0.6945827007293701,0.7029721736907959]",5.960464477539063e-08,0.0,0.0,False,False,0.003012418746948242
260,5,9,False,"[0.013278581202030182,1.4079302549362183,1.1979715824127197,-1.0679688453674316,-0.004967689514160156,1.1993666887283325,0.8953475952148438,0.023167409002780914,-0.02464902400970459,0.01710498332977295,-0.011334140785038471,0.010671466588973999,-0.02137625217437744,0.9963642358779907]","[0.011262010782957077,1.4022083282470703,1.1930214166641235,-1.0607041120529175,-0.005690202582627535,1.1921958923339844]",0.04042958840727806,"[0.02287996932864189,-0.024766959249973297,0.016247792169451714,-0.010440067388117313,0.010513043031096458,-0.021024338901042938]",0.043907344341278076,"[-0.3026190996170044,-0.19436147809028625,1.0373039245605469,0.7031825184822083,-0.03124924562871456,0.6684105396270752,0.24038565158843994]","[0.29859715700149536,-0.35477501153945923,0.9279170036315918,0.7026081085205078,0.003604357596486807,-0.018104204908013344,0.7113374471664429]","[-0.3005593419075012,-0.13075092434883118,0.7805474996566772]","[0.03478667512536049,0.14891605079174042,0.6945834159851074,0.7029706239700317]",1.1920928955078125e-07,0.0,0.0,False,False,0.01123344898223877
261,5,10,False,"[0.03229665011167526,1.4111547470092773,1.1919574737548828,-1.0490423440933228,-0.0017243623733520508,1.200688362121582,0.8988157510757446,0.02446359395980835,-0.015956580638885498,0.018526911735534668,-0.0008431486785411835,0.0030372440814971924,-0.0221521258354187,1.002254605293274]","[0.029970156028866768,1.4100056886672974,1.1922646760940552,-1.0504605770111084,-0.0022727120667696,1.1996026039123535]",0.03965796157717705,"[0.024293556809425354,-0.017003454267978668,0.01827261410653591,-0.0020609109196811914,0.003978800028562546,-0.022009091451764107]",0.043943148106336594,"[-0.30736881494522095,-0.19224224984645844,1.0355398654937744,0.7022650837898254,-0.03433031961321831,0.6676717400550842,0.2446620613336563]","[0.2982654869556427,-0.35445666313171387,0.9288286566734314,0.6997724771499634,0.004209315404295921,-0.01943320594727993,0.7140888571739197]","[-0.30055952072143555,-0.1307515650987625,0.7805473208427429]","[0.03478825464844704,0.14891397953033447,0.6945648789405823,0.702989399433136]",-5.960464477539063e-08,0.0,0.0,False,False,0.004286246374249458
262,5,11,False,"[0.044363170862197876,1.427985668182373,1.1927533149719238,-1.0627479553222656,0.0014487206935882568,1.21394944190979,0.8580653667449951,0.027472369372844696,0.0057849884033203125,0.015713512897491455,-0.0027361130341887474,0.0007999837398529053,-0.021024763584136963,0.9981064200401306]","[0.04276197776198387,1.4259542226791382,1.192612648010254,-1.061179280281067,0.0009472248493693769,1.2121179103851318]",0.038344305008649826,"[0.027106307446956635,0.003144366666674614,0.0158718042075634,-0.00271247373893857,0.0011948796454817057,-0.02115088514983654]",0.043927211314439774,"[-0.31064626574516296,-0.19063632190227509,1.0315335988998413,0.7019273042678833,-0.04358922317624092,0.6706683039665222,0.23580077290534973]","[0.29787760972976685,-0.3530578017234802,0.9264121651649475,0.6977687478065491,-0.0037880961317569017,-0.011064653284847736,0.7162275314331055]","[-0.30055949091911316,-0.1307513266801834,0.7805474996566772]","[0.034790389239788055,0.14891478419303894,0.6945715546607971,0.7029824256896973]",1.1920928955078125e-07,0.0,0.0,False,False,0.004578256979584694
263,5,12,False,"[0.05509874224662781,1.434256672859192,1.1960535049438477,-1.0686140060424805,0.004365891218185425,1.2244397401809692,0.8803222179412842,0.024858959019184113,0.008343338966369629,0.02519160509109497,0.0015853215008974075,-0.003665149211883545,-0.0313299298286438,0.9869712591171265]","[0.053731393069028854,1.433154582977295,1.1957297325134277,-1.0676443576812744,0.003907669801265001,1.2228665351867676]",0.03800061717629433,"[0.02513476088643074,0.00765827763825655,0.024290157482028008,0.0011113124201074243,-0.0030477484688162804,-0.030032139271497726]",0.043678902089595795,"[-0.31345295906066895,-0.18987701833248138,1.0305019617080688,0.7018726468086243,-0.0472746342420578,0.6717315912246704,0.23219911754131317]","[0.29795196652412415,-0.35329365730285645,0.929304301738739,0.6969539523124695,-0.004122507758438587,-0.016969026997685432,0.7169032096862793]","[-0.3005593717098236,-0.13075098395347595,0.7805474996566772]","[0.03478880971670151,0.1489180326461792,0.6945816278457642,0.702971875667572]",1.1920928955078125e-07,0.0,0.0,False,False,0.0026839952915906906
264,5,13,False,"[0.07450762391090393,1.4652221202850342,1.229559063911438,-1.102585792541504,0.004575610160827637,1.2577229738235474,0.8158069849014282,0.027817174792289734,0.006524562835693359,0.022597849369049072,-0.005033509340137243,-3.507733345031738e-05,-0.020109057426452637,0.9920403957366943]","[0.07221253961324692,1.461462140083313,1.2255263328552246,-1.0980287790298462,0.004450080916285515,1.2532734870910645]",0.03639591857790947,"[0.02749449573457241,0.0067045255564153194,0.022676387801766396,-0.004289108328521252,-0.0004204443539492786,-0.021374797448515892]",0.043631523847579956,"[-0.3185836970806122,-0.18546739220619202,1.0311022996902466,0.7006382346153259,-0.05316432937979698,0.6771201491355896,0.21860451996326447]","[0.2977985441684723,-0.353250116109848,0.9283053874969482,0.6970537304878235,-0.003263196675106883,-0.011735905893146992,0.7169153094291687]","[-0.3005593717098236,-0.13075107336044312,0.7805474996566772]","[0.0347873792052269,0.1489167958498001,0.6945789456367493,0.7029749155044556]",1.1920928955078125e-07,0.0,0.0,False,False,0.006963372230529785
265,5,14,False,"[0.0814017653465271,1.4382357597351074,1.2101807594299316,-1.0894336700439453,-0.0014567077159881592,1.240085244178772,0.7937948703765869,0.02473122626543045,0.005373895168304443,0.02394843101501465,0.0014224732294678688,-0.0039913952350616455,-0.016656696796417236,0.9898252487182617]","[0.0804072767496109,1.4407426118850708,1.2121152877807617,-1.0906027555465698,-0.0007260199636220932,1.2417685985565186]",0.034990325570106506,"[0.02506268210709095,0.005501881241798401,0.023878781124949455,0.0007223726715892553,-0.0035337056033313274,-0.017257682979106903]",0.04356052353978157,"[-0.3205748200416565,-0.18966145813465118,1.0326298475265503,0.6975767016410828,-0.054691463708877563,0.6761102676391602,0.2308036983013153]","[0.29794779419898987,-0.3534051775932312,0.929291844367981,0.6968175768852234,0.0008130968199111521,-0.012866811826825142,0.7171323895454407]","[-0.30055949091911316,-0.13075147569179535,0.7805473208427429]","[0.03478805348277092,0.14891354739665985,0.6945671439170837,0.7029872536659241]",-5.960464477539063e-08,0.0,0.0,False,False,0.005622148513793945
266,5,15,False,"[0.08697189390659332,1.4657742977142334,1.2269978523254395,-1.116154432296753,0.002510756254196167,1.2563397884368896,0.7597510814666748,0.027649179100990295,0.015450596809387207,0.03328847885131836,-0.001569181215018034,-0.004712015390396118,-0.01713767647743225,0.9864107370376587]","[0.08623567223548889,1.4630651473999023,1.2250183820724487,-1.1128764152526855,0.0020872722379863262,1.2544798851013184]",0.03338406980037689,"[0.027347631752490997,0.01426056120544672,0.032209478318691254,-0.0012547238729894161,-0.004568458069115877,-0.017153054475784302]",0.043439432978630066,"[-0.3222571611404419,-0.1869383603334427,1.0302461385726929,0.6982663869857788,-0.0635506808757782,0.679021418094635,0.2175205796957016]","[0.2976956367492676,-0.3533582389354706,0.9312670826911926,0.6956260800361633,3.917760750482557e-06,-0.011994602158665657,0.7183037400245667]","[-0.30055949091911316,-0.13075123727321625,0.7805474996566772]","[0.03479047119617462,0.14891484379768372,0.6945738792419434,0.7029802203178406]",1.1920928955078125e-07,0.0,0.0,False,False,0.006216764450073242
267,5,16,False,"[0.10176141560077667,1.4646059274673462,1.2186199426651,-1.1137340068817139,-0.0007858872413635254,1.2671781778335571,0.7605584859848022,0.02431263029575348,0.00834500789642334,0.03169429302215576,0.002358661964535713,-0.0038045942783355713,-0.010808110237121582,0.9908255338668823]","[0.10007377713918686,1.4643187522888184,1.219436526298523,-1.1136418581008911,-0.0004548724100459367,1.2655571699142456]",0.032440993934869766,"[0.024667028337717056,0.009047109633684158,0.03175599128007889,0.0019023127388209105,-0.003894385416060686,-0.011616723611950874]",0.043469320982694626,"[-0.3259265422821045,-0.18769444525241852,1.0284062623977661,0.6962145566940308,-0.06710797548294067,0.6812127232551575,0.2161731719970703]","[0.29798221588134766,-0.3536737561225891,0.9318167567253113,0.6968154907226562,0.004745008423924446,-0.012774339877068996,0.717120885848999]","[-0.3005593717098236,-0.13075092434883118,0.7805474996566772]","[0.034787923097610474,0.14891517162322998,0.6945830583572388,0.7029711008071899]",1.1920928955078125e-07,0.0,0.0,False,False,0.0031962841749191284
268,5,17,False,"[0.10451863706111908,1.4794282913208008,1.2343714237213135,-1.1365468502044678,0.0032938718795776367,1.2689071893692017,0.7252554893493652,0.02702973037958145,0.004510223865509033,0.034897565841674805,-0.006591401062905788,-0.004670679569244385,-0.01097753643989563,0.9852497577667236]","[0.10401150584220886,1.477616786956787,1.232569932937622,-1.1336028575897217,0.0028122449293732643,1.2684800624847412]",0.03111145831644535,"[0.026753148064017296,0.0050499821081757545,0.0345112644135952,-0.0055054002441465855,-0.004577153827995062,-0.011058988980948925]",0.04335832968354225,"[-0.32703039050102234,-0.1862114816904068,1.0283241271972656,0.6970564723014832,-0.07462538778781891,0.6816776990890503,0.20942474901676178]","[0.2977730631828308,-0.35410577058792114,0.9323420524597168,0.6958220601081848,0.004716624040156603,-0.012344606220722198,0.7180925607681274]","[-0.30055946111679077,-0.13075119256973267,0.7805474996566772]","[0.03479006886482239,0.1489151269197464,0.6945751309394836,0.7029789090156555]",1.1920928955078125e-07,0.0,0.0,False,False,0.004568934440612793
269,5,18,False,"[0.11090724170207977,1.4704489707946777,1.227115511894226,-1.1314728260040283,0.005222827196121216,1.2649686336517334,0.6803373694419861,0.026867642998695374,-0.007410824298858643,0.03660786151885986,-0.001070445403456688,-0.006197899580001831,-0.014575481414794922,0.9854335784912109]","[0.11015113443136215,1.4712016582489014,1.227806806564331,-1.1317720413208008,0.004903306718915701,1.265415906906128]",0.029342878609895706,"[0.02685810625553131,-0.005970329511910677,0.03644989803433418,-0.0015961268218234181,-0.005993827246129513,-0.014127231203019619]",0.043301232159137726,"[-0.32844072580337524,-0.18771480023860931,1.0286414623260498,0.6970405578613281,-0.07653901726007462,0.680166482925415,0.21365804970264435]","[0.2977462708950043,-0.3549976944923401,0.9342097043991089,0.6952294707298279,0.009673736058175564,-0.01935429684817791,0.7184619903564453]","[-0.30055946111679077,-0.130751371383667,0.7805474400520325]","[0.03478849679231644,0.14891718327999115,0.694570779800415,0.7029827833175659]",5.960464477539063e-08,0.0,0.0,False,False,0.002862144261598587
270,5,19,False,"[0.11327360570430756,1.4241366386413574,1.1822364330291748,-1.0916571617126465,-0.0006787776947021484,1.2203632593154907,0.690131664276123,0.025124147534370422,-0.003624141216278076,0.031193792819976807,0.002996649593114853,-0.012786418199539185,-0.01961389183998108,0.9852298498153687]","[0.11295443028211594,1.4295145273208618,1.187738299369812,-1.0969221591949463,2.055841832770966e-05,1.226110816001892]",0.028516724705696106,"[0.025342656299471855,-0.0038631344214081764,0.0317092128098011,0.002370302565395832,-0.011925225146114826,-0.01891482248902321]",0.043261002749204636,"[-0.32847198843955994,-0.19523519277572632,1.0284738540649414,0.6934801936149597,-0.07808905094861984,0.674559473991394,0.24074198305606842]","[0.2977069616317749,-0.3545437157154083,0.9328262209892273,0.6936719417572021,0.0069457292556762695,-0.020131370052695274,0.7199761271476746]","[-0.3005593717098236,-0.13075099885463715,0.7805474996566772]","[0.03478771075606346,0.14891596138477325,0.6945809125900269,0.7029731273651123]",1.1920928955078125e-07,0.0,0.0,False,False,0.009721517562866211
271,5,20,False,"[0.11761152744293213,1.417758584022522,1.1743850708007812,-1.1012234687805176,-0.007833480834960938,1.2247225046157837,0.6577650904655457,0.022499866783618927,0.0050615668296813965,0.03192538022994995,0.0064492253586649895,-0.014619112014770508,-0.01777470111846924,0.9832648038864136]","[0.11712034046649933,1.4192094802856445,1.1758030652999878,-1.1007782220840454,-0.0068484218791127205,1.2248986959457397]",0.027294820174574852,"[0.022839218378067017,0.003997013904154301,0.031926512718200684,0.0059324270114302635,-0.014273172244429588,-0.017920225858688354]",0.043197233229875565,"[-0.32935386896133423,-0.19857262074947357,1.0275472402572632,0.6904608607292175,-0.08187080174684525,0.6770144104957581,0.2412722259759903]","[0.2978663444519043,-0.3540393114089966,0.932648777961731,0.6937364935874939,0.005808690097182989,-0.018369879573583603,0.7199710607528687]","[-0.30055949091911316,-0.13075131177902222,0.7805474400520325]","[0.03478707745671272,0.14891166985034943,0.6945716142654419,0.7029832601547241]",5.960464477539063e-08,0.0,0.0,False,False,0.002879619598388672
272,5,21,False,"[0.12229080498218536,1.4340676069259644,1.19954514503479,-1.122854232788086,0.0009049177169799805,1.237144947052002,0.62800532579422,0.02344614267349243,-0.011508047580718994,0.03867977857589722,0.0028724968433380127,-0.01352265477180481,-0.014961868524551392,0.984081506729126]","[0.12169935554265976,1.432295322418213,1.1967341899871826,-1.1199783086776733,-8.705539221409708e-05,1.2355811595916748]",0.025892503559589386,"[0.02337225154042244,-0.009725799784064293,0.038024693727493286,0.0033276057802140713,-0.013618581928312778,-0.015339030884206295]",0.04317321255803108,"[-0.33059966564178467,-0.19632722437381744,1.029776692390442,0.6927760243415833,-0.08379191160202026,0.6766718626022339,0.23485179245471954]","[0.2978661358356476,-0.35539254546165466,0.9354997873306274,0.693692147731781,0.012827458791434765,-0.02348659746348858,0.7197741866111755]","[-0.300559401512146,-0.13075116276741028,0.7805474400520325]","[0.03478601202368736,0.14891424775123596,0.6945757865905762,0.7029786109924316]",5.960464477539063e-08,0.0,0.0,False,False,0.004765748977661133
273,5,22,False,"[0.12770070135593414,1.4199597835540771,1.1767163276672363,-1.1056513786315918,0.0029524564743041992,1.2390090227127075,0.6126152276992798,0.021966703236103058,0.004533529281616211,0.03765636682510376,0.008451252244412899,-0.01436924934387207,-0.016733676195144653,0.9857410192489624]","[0.12703551352024078,1.4214378595352173,1.1790552139282227,-1.107547402381897,0.0025538925547152758,1.2385728359222412]",0.02477385848760605,"[0.022134006023406982,0.002891367534175515,0.03758169338107109,0.007755623664706945,-0.01427160482853651,-0.01655561290681362]",0.04319613799452782,"[-0.33158090710639954,-0.19879725575447083,1.0277689695358276,0.6932117342948914,-0.08254605531692505,0.6754871606826782,0.23740392923355103]","[0.29794439673423767,-0.35450074076652527,0.9348301291465759,0.6939551830291748,0.00932273268699646,-0.020902061834931374,0.7196543216705322]","[-0.3005593717098236,-0.13075096905231476,0.7805474996566772]","[0.03478797897696495,0.14891529083251953,0.6945818066596985,0.702972412109375]",1.1920928955078125e-07,0.0,0.0,False,False,0.0040673017501831055
274,5,23,False,"[0.12950336933135986,1.4115675687789917,1.170284390449524,-1.1073366403579712,0.0007632970809936523,1.2072877883911133,0.5934625267982483,0.022610709071159363,-0.019692659378051758,0.038519442081451416,0.008179320953786373,-0.013460278511047363,-0.02434307336807251,0.9819037914276123]","[0.12924142181873322,1.412651538848877,1.1713284254074097,-1.1074118614196777,0.0009854092495515943,1.211279034614563]",0.02366374246776104,"[0.02255341038107872,-0.017072508111596107,0.03855053707957268,0.008183577097952366,-0.013564874418079853,-0.023350302129983902]",0.04312586411833763,"[-0.3318990468978882,-0.20103004574775696,1.027705192565918,0.6911892890930176,-0.09230709075927734,0.6725224852561951,0.24789150059223175]","[0.29795852303504944,-0.3559752404689789,0.9366925954818726,0.693977952003479,0.01455848291516304,-0.030848516151309013,0.7191877365112305]","[-0.30055946111679077,-0.13075141608715057,0.7805474400520325]","[0.03478698059916496,0.14891308546066284,0.6945691108703613,0.7029854655265808]",5.960464477539063e-08,0.0,0.0,False,False,0.00624537467956543
275,5,24,False,"[0.13532328605651855,1.4109020233154297,1.1603667736053467,-1.0894241333007812,-0.00237390398979187,1.230269432067871,0.6036175489425659,0.01960357278585434,-0.0001799464225769043,0.03667902946472168,0.016597535461187363,-0.01969131827354431,-0.019739747047424316,0.984255313873291]","[0.1346590220928192,1.4112085103988647,1.1616579294204712,-1.091714859008789,-0.001963061047717929,1.2278441190719604]",0.023215552791953087,"[0.01996278390288353,-0.002137193689122796,0.03679054602980614,0.01548089925199747,-0.018910536542534828,-0.0202005747705698]",0.04313407838344574,"[-0.33337026834487915,-0.20093563199043274,1.0257394313812256,0.6901962757110596,-0.08573312312364578,0.6747559309005737,0.2469477355480194]","[0.29802432656288147,-0.35483312606811523,0.9356865882873535,0.6930240988731384,0.012247901409864426,-0.026497596874833107,0.7203230261802673]","[-0.30055952072143555,-0.13075146079063416,0.7805474996566772]","[0.03479267656803131,0.1489184945821762,0.6945680975914001,0.7029849886894226]",1.1920928955078125e-07,0.0,0.0,False,False,0.0037932395935058594
276,5,25,False,"[0.13322259485721588,1.416597604751587,1.170566439628601,-1.1065856218338013,0.0015586614608764648,1.2227003574371338,0.591895341873169,0.022974923253059387,-0.004306614398956299,0.04358327388763428,0.012470808811485767,-0.023059427738189697,-0.0173799991607666,0.9797054529190063]","[0.1333695650100708,1.4158941507339478,1.1695164442062378,-1.104682207107544,0.0011170305078849196,1.223357915878296]",0.022711358964443207,"[0.0226286593824625,-0.004090365022420883,0.04289448261260986,0.01290210522711277,-0.022541150450706482,-0.01773996651172638]",0.04304058849811554,"[-0.3330029845237732,-0.20056676864624023,1.0265194177627563,0.6912773847579956,-0.0903562530875206,0.6739541888237,0.2444525510072708]","[0.29767853021621704,-0.35540735721588135,0.9376523494720459,0.6906998753547668,0.015048244036734104,-0.02757488563656807,0.7224587202072144]","[-0.3005594313144684,-0.13075102865695953,0.7805474996566772]","[0.034789472818374634,0.14891836047172546,0.694580078125,0.7029733657836914]",1.1920928955078125e-07,0.0,0.0,False,False,0.0029679536819458008
